# RD,Action Code,State Code,County Code,Site ID,Parameter,POC,Sample Duration,Unit,Method,Date,Start Time,Sample Value,Null Data Code,Sampling Frequency
RD,I,18,35,8,12128,1,7,1,803,20080607,0:00,0.03,,
RD,I,18,35,8,12128,1,7,1,803,20080609,0:00,0.03,,
RD,I,18,35,8,12128,1,7,1,803,20080611,0:00,0.19,,
RD,I,18,35,8,12128,1,7,1,803,20080613,0:00,0.03,,
RD,I,18,35,8,12128,1,7,1,803,20080615,0:00,0.07,,
RD,I,18,35,8,12128,1,7,1,803,20080617,0:00,0.05,,
RD,I,18,35,8,12128,1,7,1,803,20080619,0:00,0.11,,
RD,I,18,35,8,12128,1,7,1,803,20080621,0:00,,AV,
RD,I,18,35,8,12128,1,7,1,803,20080623,0:00,0.06,,
RD,I,18,35,8,12128,1,7,1,803,20080625,0:00,0.03,,
RD,I,18,35,8,12128,1,7,1,803,20080627,0:00,0.03,,
RD,I,18,35,8,12128,1,7,1,803,20080629,0:00,0.03,,
RD,I,18,35,8,12128,1,7,1,803,20080701,0:00,0.05,,
RD,I,18,35,8,12128,1,7,1,803,20080703,0:00,0.03,,
RD,I,18,35,8,12128,1,7,1,803,20080705,0:00,0.13,,
RD,I,18,35,8,12128,1,7,1,803,20080707,0:00,0.14,,
RD,I,18,35,8,12128,1,7,1,803,20080709,0:00,0.03,,
RD,I,18,35,8,12128,1,7,1,803,20080711,0:00,0.05,,
RD,I,18,35,8,12128,1,7,1,803,20080713,0:00,0.03,,
RD,I,18,35,8,12128,1,7,1,803,20080715,0:00,0.04,,
RD,I,18,35,8,12128,1,7,1,803,20080717,0:00,0.14,,
RD,I,18,35,8,12128,1,7,1,803,20080719,0:00,0.03,,
RD,I,18,35,8,12128,1,7,1,803,20080721,0:00,0.11,,
RD,I,18,35,8,12128,1,7,1,803,20080723,0:00,0.05,,
RD,I,18,35,8,12128,1,7,1,803,20080725,0:00,0.04,,
RD,I,18,35,8,12128,1,7,1,803,20080727,0:00,0.05,,
RD,I,18,35,8,12128,1,7,1,803,20080729,0:00,0.15,,
RD,I,18,35,8,12128,1,7,1,803,20080731,0:00,0.04,,
RD,I,18,35,8,12128,1,7,1,803,20080802,0:00,0.03,,
RD,I,18,35,8,12128,1,7,1,803,20080804,0:00,0.07,,
RD,I,18,35,8,12128,1,7,1,803,20080806,0:00,0.05,,
RD,I,18,35,8,12128,1,7,1,803,20080808,0:00,0.04,,
RD,I,18,35,8,12128,1,7,1,803,20080810,0:00,0.03,,
RD,I,18,35,8,12128,1,7,1,803,20080812,0:00,0.22,,
RD,I,18,35,8,12128,1,7,1,803,20080814,0:00,0.13,,
RD,I,18,35,8,12128,1,7,1,803,20080816,0:00,0.16,,
RD,I,18,35,8,12128,1,7,1,803,20080818,0:00,0.07,,
RD,I,18,35,8,12128,1,7,1,803,20080820,0:00,0.18,,
RD,I,18,35,8,12128,1,7,1,803,20080822,0:00,0.06,,
RD,I,18,35,8,12128,1,7,1,803,20080824,0:00,0.03,,
RD,I,18,35,8,12128,1,7,1,803,20080826,0:00,0.15,,
RD,I,18,35,8,12128,1,7,1,803,20080828,0:00,0.09,,
RD,I,18,35,8,12128,1,7,1,803,20080830,0:00,0.16,,
RD,I,18,35,8,12128,1,7,1,803,20080901,0:00,0.34,,
RD,I,18,35,8,12128,1,7,1,803,20080903,0:00,0.46,,
RD,I,18,35,8,12128,1,7,1,803,20080905,0:00,0.03,,
RD,I,18,35,8,12128,1,7,1,803,20080907,0:00,0.03,,
RD,I,18,35,8,12128,1,7,1,803,20080909,0:00,0.04,,
RD,I,18,35,8,12128,1,7,1,803,20080911,0:00,0.28,,
RD,I,18,35,8,12128,1,7,1,803,20080913,0:00,0.03,,
RD,I,18,35,8,12128,1,7,1,803,20080915,0:00,0.04,,
RD,I,18,35,8,12128,1,7,1,803,20080917,0:00,0.4,,
RD,I,18,35,8,12128,1,7,1,803,20080919,0:00,0.56,,
RD,I,18,35,8,12128,1,7,1,803,20080921,0:00,0.25,,
RD,I,18,35,8,12128,1,7,1,803,20080923,0:00,0.59,,
RD,I,18,35,8,12128,1,7,1,803,20080925,0:00,0.34,,
RD,I,18,35,8,12128,1,7,1,803,20080927,0:00,0.03,,
RD,I,18,35,8,12128,1,7,1,803,20080929,0:00,0.05,,
RD,I,18,35,8,12128,1,7,1,803,20081001,0:00,0.03,,
RD,I,18,35,8,12128,1,7,1,803,20081003,0:00,0.06,,
RD,I,18,35,8,12128,1,7,1,803,20081005,0:00,0.07,,
RD,I,18,35,8,12128,1,7,1,803,20081007,0:00,0.57,,
RD,I,18,35,8,12128,1,7,1,803,20081009,0:00,0.13,,
RD,I,18,35,8,12128,1,7,1,803,20081011,0:00,0.17,,
RD,I,18,35,8,12128,1,7,1,803,20081013,0:00,0.07,,
RD,I,18,35,8,12128,1,7,1,803,20081015,0:00,0.03,,
RD,I,18,35,8,12128,1,7,1,803,20081017,0:00,0.11,,
RD,I,18,35,8,12128,1,7,1,803,20081019,0:00,0.03,,
RD,I,18,35,8,12128,1,7,1,803,20081021,0:00,0.05,,
RD,I,18,35,8,12128,1,7,1,803,20081023,0:00,0.41,,
RD,I,18,35,8,12128,1,7,1,803,20081025,0:00,0.03,,
RD,I,18,35,8,12128,1,7,1,803,20081027,0:00,0.03,,
RD,I,18,35,8,12128,1,7,1,803,20081029,0:00,0.03,,
RD,I,18,35,8,12128,1,7,1,803,20081031,0:00,0.03,,
RD,I,18,35,8,12128,1,7,1,803,20081102,0:00,0.06,,
RD,I,18,35,8,12128,1,7,1,803,20081104,0:00,0.03,,
RD,I,18,35,8,12128,1,7,1,803,20081106,0:00,0.03,,
RD,I,18,35,8,12128,1,7,1,803,20081108,0:00,0.03,,
RD,I,18,35,8,12128,1,7,1,803,20081110,0:00,0.04,,
RD,I,18,35,8,12128,1,7,1,803,20081112,0:00,0.03,,
RD,I,18,35,8,12128,1,7,1,803,20081114,0:00,0.03,,
RD,I,18,35,8,12128,1,7,1,803,20081116,0:00,,AN,
RD,I,18,35,8,12128,1,7,1,803,20081118,0:00,,AN,
RD,I,18,35,8,12128,1,7,1,803,20081120,0:00,0.03,,
RD,I,18,35,8,12128,1,7,1,803,20081122,0:00,0.03,,
RD,I,18,35,8,12128,1,7,1,803,20081124,0:00,0.03,,
RD,I,18,35,8,12128,1,7,1,803,20081126,0:00,0.05,,
RD,I,18,35,8,12128,1,7,1,803,20081128,0:00,0.03,,
RD,I,18,35,8,12128,1,7,1,803,20081130,0:00,0.06,,
RD,I,18,35,8,12128,1,7,1,803,20081202,0:00,0.03,,
RD,I,18,35,8,12128,1,7,1,803,20081204,0:00,,AN,
RD,I,18,35,8,12128,1,7,1,803,20081206,0:00,,AN,
RD,I,18,35,8,12128,1,7,1,803,20081208,0:00,,AN,
RD,I,18,35,8,12128,1,7,1,803,20081210,0:00,,AN,
RD,I,18,35,8,12128,1,7,1,803,20081212,0:00,,AN,
RD,I,18,35,8,12128,1,7,1,803,20081214,0:00,,AN,
RD,I,18,35,8,12128,1,7,1,803,20081216,0:00,,AN,
RD,I,18,35,8,12128,1,7,1,803,20081218,0:00,,AN,
RD,I,18,35,8,12128,1,7,1,803,20081220,0:00,0.16,,
RD,I,18,35,8,12128,1,7,1,803,20081222,0:00,0.03,,
RD,I,18,35,8,12128,1,7,1,803,20081224,0:00,0.03,,
RD,I,18,35,8,12128,1,7,1,803,20081226,0:00,0.03,,
RD,I,18,35,8,12128,1,7,1,803,20081228,0:00,0.03,,
RD,I,18,35,8,12128,1,7,1,803,20081230,0:00,0.03,,
RD,I,18,35,9,12128,1,7,1,803,20080101,0:00,0.16,,
RD,I,18,35,9,12128,1,7,1,803,20080103,0:00,0.38,,
RD,I,18,35,9,12128,1,7,1,803,20080105,0:00,0.03,,
RD,I,18,35,9,12128,1,7,1,803,20080107,0:00,0.07,,
RD,I,18,35,9,12128,1,7,1,803,20080109,0:00,1.04,,
RD,I,18,35,9,12128,1,7,1,803,20080111,0:00,0.59,,
RD,I,18,35,9,12128,1,7,1,803,20080113,0:00,0.04,,
RD,I,18,35,9,12128,1,7,1,803,20080115,0:00,0.03,,
RD,I,18,35,9,12128,1,7,1,803,20080117,0:00,0.13,,
RD,I,18,35,9,12128,1,7,1,803,20080119,0:00,0.06,,
RD,I,18,35,9,12128,1,7,1,803,20080121,0:00,0.53,,
RD,I,18,35,9,12128,1,7,1,803,20080123,0:00,1.65,,
RD,I,18,35,9,12128,1,7,1,803,20080125,0:00,0.46,,
RD,I,18,35,9,12128,1,7,1,803,20080127,0:00,0.26,,
RD,I,18,35,9,12128,1,7,1,803,20080129,0:00,0.1,,
RD,I,18,35,9,12128,1,7,1,803,20080131,0:00,0.03,,
RD,I,18,35,9,12128,1,7,1,803,20080202,0:00,0.31,,
RD,I,18,35,9,12128,1,7,1,803,20080204,0:00,0.03,,
RD,I,18,35,9,12128,1,7,1,803,20080206,0:00,0.47,,
RD,I,18,35,9,12128,1,7,1,803,20080208,0:00,1.02,,
RD,I,18,35,9,12128,1,7,1,803,20080210,0:00,0.03,,
RD,I,18,35,9,12128,1,7,1,803,20080212,0:00,0.03,,
RD,I,18,35,9,12128,1,7,1,803,20080214,0:00,0.83,,
RD,I,18,35,9,12128,1,7,1,803,20080216,0:00,0.03,,
RD,I,18,35,9,12128,1,7,1,803,20080218,0:00,0.24,,
RD,I,18,35,9,12128,1,7,1,803,20080220,0:00,0.1,,
RD,I,18,35,9,12128,1,7,1,803,20080222,0:00,0.03,,
RD,I,18,35,9,12128,1,7,1,803,20080224,0:00,0.08,,
RD,I,18,35,9,12128,1,7,1,803,20080226,0:00,,AV,
RD,I,18,35,9,12128,1,7,1,803,20080228,0:00,0.17,,
RD,I,18,35,9,12128,1,7,1,803,20080301,0:00,0.03,,
RD,I,18,35,9,12128,1,7,1,803,20080303,0:00,0.47,,
RD,I,18,35,9,12128,1,7,1,803,20080305,0:00,0.19,,
RD,I,18,35,9,12128,1,7,1,803,20080307,0:00,0.03,,
RD,I,18,35,9,12128,1,7,1,803,20080309,0:00,0.04,,
RD,I,18,35,9,12128,1,7,1,803,20080311,0:00,3.82,,
RD,I,18,35,9,12128,1,7,1,803,20080313,0:00,0.36,,
RD,I,18,35,9,12128,1,7,1,803,20080315,0:00,0.03,,
RD,I,18,35,9,12128,1,7,1,803,20080317,0:00,0.03,,
RD,I,18,35,9,12128,1,7,1,803,20080319,0:00,0.03,,
RD,I,18,35,9,12128,1,7,1,803,20080321,0:00,0.44,,
RD,I,18,35,9,12128,1,7,1,803,20080323,0:00,0.42,,
RD,I,18,35,9,12128,1,7,1,803,20080325,0:00,3.67,,
RD,I,18,35,9,12128,1,7,1,803,20080327,0:00,0.03,,
RD,I,18,35,9,12128,1,7,1,803,20080329,0:00,0.03,,
RD,I,18,35,9,12128,1,7,1,803,20080331,0:00,0.04,,
RD,I,18,35,9,12128,1,7,1,803,20080402,0:00,0.03,,
RD,I,18,35,9,12128,1,7,1,803,20080404,0:00,0.07,,
RD,I,18,35,9,12128,1,7,1,803,20080406,0:00,0.03,,
RD,I,18,35,9,12128,1,7,1,803,20080408,0:00,,AS,
RD,I,18,35,9,12128,1,7,1,803,20080410,0:00,,AS,
RD,I,18,35,9,12128,1,7,1,803,20080412,0:00,,AS,
RD,I,18,35,9,12128,1,7,1,803,20080414,0:00,,AS,
RD,I,18,35,9,12128,1,7,1,803,20080416,0:00,,AS,
RD,I,18,35,9,12128,1,7,1,803,20080418,0:00,,AS,
RD,I,18,35,9,12128,1,7,1,803,20080420,0:00,,AS,
RD,I,18,35,9,12128,1,7,1,803,20080422,0:00,,AS,
RD,I,18,35,9,12128,1,7,1,803,20080424,0:00,,AS,
RD,I,18,35,9,12128,1,7,1,803,20080426,0:00,0.95,,
RD,I,18,35,9,12128,1,7,1,803,20080428,0:00,1.31,,
RD,I,18,35,9,12128,1,7,1,803,20080430,0:00,0.09,,
RD,I,18,35,9,12128,1,7,1,803,20080502,0:00,,AV,
RD,I,18,35,9,12128,1,7,1,803,20080504,0:00,0.36,,
RD,I,18,35,9,12128,1,7,1,803,20080506,0:00,1.42,,
RD,I,18,35,9,12128,1,7,1,803,20080508,0:00,0.99,,
RD,I,18,35,9,12128,1,7,1,803,20080510,0:00,0.07,,
RD,I,18,35,9,12128,1,7,1,803,20080512,0:00,0.03,,
RD,I,18,35,9,12128,1,7,1,803,20080514,0:00,3.47,,
RD,I,18,35,9,12128,1,7,1,803,20080516,0:00,1.04,,
RD,I,18,35,9,12128,1,7,1,803,20080518,0:00,0.14,,
RD,I,18,35,9,12128,1,7,1,803,20080520,0:00,0.74,,
RD,I,18,35,9,12128,1,7,1,803,20080522,0:00,0.16,,
RD,I,18,35,9,12128,1,7,1,803,20080524,0:00,0.03,,
RD,I,18,35,9,12128,1,7,1,803,20080526,0:00,4.26,,
RD,I,18,35,9,12128,1,7,1,803,20080528,0:00,0.03,,
RD,I,18,35,9,12128,1,7,1,803,20080530,0:00,1.78,,
RD,I,18,35,9,12128,1,7,1,803,20080601,0:00,0.39,,
RD,I,18,35,9,12128,1,7,1,803,20080603,0:00,2.32,,
RD,I,18,35,9,12128,1,7,1,803,20080605,0:00,6.62,,
RD,I,18,35,9,12128,1,7,1,803,20080607,0:00,2.79,,
RD,I,18,35,9,12128,1,7,1,803,20080609,0:00,3.99,,
RD,I,18,35,9,12128,1,7,1,803,20080611,0:00,0.08,,
RD,I,18,35,9,12128,1,7,1,803,20080613,0:00,0.64,,
RD,I,18,35,9,12128,1,7,1,803,20080615,0:00,0.76,,
RD,I,18,35,9,12128,1,7,1,803,20080617,0:00,0.1,,
RD,I,18,35,9,12128,1,7,1,803,20080619,0:00,0.4,,
RD,I,18,35,9,12128,1,7,1,803,20080621,0:00,,AV,
RD,I,18,35,9,12128,1,7,1,803,20080623,0:00,0.24,,
RD,I,18,35,9,12128,1,7,1,803,20080625,0:00,2.28,,
RD,I,18,35,9,12128,1,7,1,803,20080627,0:00,39.08,,
RD,I,18,35,9,12128,1,7,1,803,20080629,0:00,2.47,,
RD,I,18,35,9,12128,1,7,1,803,20080701,0:00,0.07,,
RD,I,18,35,9,12128,1,7,1,803,20080703,0:00,4.23,,
RD,I,18,35,9,12128,1,7,1,803,20080705,0:00,0.03,,
RD,I,18,35,9,12128,1,7,1,803,20080707,0:00,1.94,,
RD,I,18,35,9,12128,1,7,1,803,20080709,0:00,0.75,,
RD,I,18,35,9,12128,1,7,1,803,20080711,0:00,2.14,,
RD,I,18,35,9,12128,1,7,1,803,20080713,0:00,0.23,,
RD,I,18,35,9,12128,1,7,1,803,20080715,0:00,0.85,,
RD,I,18,35,9,12128,1,7,1,803,20080717,0:00,0.86,,
RD,I,18,35,9,12128,1,7,1,803,20080719,0:00,0.98,,
RD,I,18,35,9,12128,1,7,1,803,20080721,0:00,0.84,,
RD,I,18,35,9,12128,1,7,1,803,20080723,0:00,0.03,,
RD,I,18,35,9,12128,1,7,1,803,20080725,0:00,1.05,,
RD,I,18,35,9,12128,1,7,1,803,20080727,0:00,0.38,,
RD,I,18,35,9,12128,1,7,1,803,20080729,0:00,0.27,,
RD,I,18,35,9,12128,1,7,1,803,20080731,0:00,1.53,,
RD,I,18,35,9,12128,1,7,1,803,20080802,0:00,0.37,,
RD,I,18,35,9,12128,1,7,1,803,20080804,0:00,0.12,,
RD,I,18,35,9,12128,1,7,1,803,20080806,0:00,0.16,,
RD,I,18,35,9,12128,1,7,1,803,20080808,0:00,0.07,,
RD,I,18,35,9,12128,1,7,1,803,20080810,0:00,0.03,,
RD,I,18,35,9,12128,1,7,1,803,20080812,0:00,0.12,,
RD,I,18,35,9,12128,1,7,1,803,20080814,0:00,0.22,,
RD,I,18,35,9,12128,1,7,1,803,20080816,0:00,0.11,,
RD,I,18,35,9,12128,1,7,1,803,20080818,0:00,0.25,,
RD,I,18,35,9,12128,1,7,1,803,20080820,0:00,0.03,,
RD,I,18,35,9,12128,1,7,1,803,20080822,0:00,0.45,,
RD,I,18,35,9,12128,1,7,1,803,20080824,0:00,0.05,,
RD,I,18,35,9,12128,1,7,1,803,20080826,0:00,0.03,,
RD,I,18,35,9,12128,1,7,1,803,20080828,0:00,0.18,,
RD,I,18,35,9,12128,1,7,1,803,20080830,0:00,0.04,,
RD,I,18,35,9,12128,1,7,1,803,20080901,0:00,0.03,,
RD,I,18,35,9,12128,1,7,1,803,20080903,0:00,0.45,,
RD,I,18,35,9,12128,1,7,1,803,20080905,0:00,0.21,,
RD,I,18,35,9,12128,1,7,1,803,20080907,0:00,0.16,,
RD,I,18,35,9,12128,1,7,1,803,20080909,0:00,0.03,,
RD,I,18,35,9,12128,1,7,1,803,20080911,0:00,0.1,,
RD,I,18,35,9,12128,1,7,1,803,20080913,0:00,1.36,,
RD,I,18,35,9,12128,1,7,1,803,20080915,0:00,0.34,,
RD,I,18,35,9,12128,1,7,1,803,20080917,0:00,0.28,,
RD,I,18,35,9,12128,1,7,1,803,20080919,0:00,0.06,,
RD,I,18,35,9,12128,1,7,1,803,20080921,0:00,0.19,,
RD,I,18,35,9,12128,1,7,1,803,20080923,0:00,0.04,,
RD,I,18,35,9,12128,1,7,1,803,20080925,0:00,0.03,,
RD,I,18,35,9,12128,1,7,1,803,20080927,0:00,0.03,,
RD,I,18,35,9,12128,1,7,1,803,20080929,0:00,1.58,,
RD,I,18,35,9,12128,1,7,1,803,20081001,0:00,0.03,,
RD,I,18,35,9,12128,1,7,1,803,20081003,0:00,0.94,,
RD,I,18,35,9,12128,1,7,1,803,20081005,0:00,0.03,,
RD,I,18,35,9,12128,1,7,1,803,20081007,0:00,0.17,,
RD,I,18,35,9,12128,1,7,1,803,20081009,0:00,0.14,,
RD,I,18,35,9,12128,1,7,1,803,20081011,0:00,0.03,,
RD,I,18,35,9,12128,1,7,1,803,20081013,0:00,0.3,,
RD,I,18,35,9,12128,1,7,1,803,20081015,0:00,1.15,,
RD,I,18,35,9,12128,1,7,1,803,20081017,0:00,0.03,,
RD,I,18,35,9,12128,1,7,1,803,20081019,0:00,0.03,,
RD,I,18,35,9,12128,1,7,1,803,20081021,0:00,0.05,,
RD,I,18,35,9,12128,1,7,1,803,20081023,0:00,0.03,,
RD,I,18,35,9,12128,1,7,1,803,20081025,0:00,,AN,
RD,I,18,35,9,12128,1,7,1,803,20081027,0:00,0.04,,
RD,I,18,35,9,12128,1,7,1,803,20081029,0:00,0.03,,
RD,I,18,35,9,12128,1,7,1,803,20081031,0:00,0.61,,
RD,I,18,35,9,12128,1,7,1,803,20081102,0:00,0.04,,
RD,I,18,35,9,12128,1,7,1,803,20081104,0:00,0.4,,
RD,I,18,35,9,12128,1,7,1,803,20081106,0:00,0.04,,
RD,I,18,35,9,12128,1,7,1,803,20081108,0:00,0.14,,
RD,I,18,35,9,12128,1,7,1,803,20081110,0:00,0.07,,
RD,I,18,35,9,12128,1,7,1,803,20081112,0:00,0.03,,
RD,I,18,35,9,12128,1,7,1,803,20081114,0:00,0.26,,
RD,I,18,35,9,12128,1,7,1,803,20081116,0:00,0.04,,
RD,I,18,35,9,12128,1,7,1,803,20081118,0:00,0.05,,
RD,I,18,35,9,12128,1,7,1,803,20081120,0:00,0.05,,
RD,I,18,35,9,12128,1,7,1,803,20081122,0:00,0.06,,
RD,I,18,35,9,12128,1,7,1,803,20081124,0:00,0.32,,
RD,I,18,35,9,12128,1,7,1,803,20081126,0:00,0.27,,
RD,I,18,35,9,12128,1,7,1,803,20081128,0:00,0.04,,
RD,I,18,35,9,12128,1,7,1,803,20081130,0:00,0.07,,
RD,I,18,35,9,12128,1,7,1,803,20081202,0:00,0.37,,
RD,I,18,35,9,12128,1,7,1,803,20081204,0:00,0.05,,
RD,I,18,35,9,12128,1,7,1,803,20081206,0:00,0.5,,
RD,I,18,35,9,12128,1,7,1,803,20081208,0:00,0.03,,
RD,I,18,35,9,12128,1,7,1,803,20081210,0:00,0.03,,
RD,I,18,35,9,12128,1,7,1,803,20081212,0:00,0.06,,
RD,I,18,35,9,12128,1,7,1,803,20081214,0:00,0.03,,
RD,I,18,35,9,12128,1,7,1,803,20081216,0:00,0.03,,
RD,I,18,35,9,12128,1,7,1,803,20081218,0:00,0.03,,
RD,I,18,35,9,12128,1,7,1,803,20081220,0:00,0.07,,
RD,I,18,35,9,12128,1,7,1,803,20081222,0:00,0.23,,
RD,I,18,35,9,12128,1,7,1,803,20081224,0:00,0.03,,
RD,I,18,35,9,12128,1,7,1,803,20081226,0:00,0.03,,
RD,I,18,35,9,12128,1,7,1,803,20081228,0:00,1.51,,
RD,I,18,35,9,12128,1,7,1,803,20081230,0:00,0.1,,
RD,I,18,35,9,12128,2,7,1,803,20080101,0:00,0.17,,
RD,I,18,35,9,12128,2,7,1,803,20080103,0:00,0.36,,
RD,I,18,35,9,12128,2,7,1,803,20080105,0:00,0.03,,
RD,I,18,35,9,12128,2,7,1,803,20080107,0:00,0.07,,
RD,I,18,35,9,12128,2,7,1,803,20080109,0:00,1.15,,
RD,I,18,35,9,12128,2,7,1,803,20080111,0:00,0.61,,
RD,I,18,35,9,12128,2,7,1,803,20080113,0:00,0.05,,
RD,I,18,35,9,12128,2,7,1,803,20080115,0:00,0.04,,
RD,I,18,35,9,12128,2,7,1,803,20080117,0:00,0.13,,
RD,I,18,35,9,12128,2,7,1,803,20080119,0:00,,AO,
RD,I,18,35,9,12128,2,7,1,803,20080121,0:00,0.43,,
RD,I,18,35,9,12128,2,7,1,803,20080123,0:00,1.57,,
RD,I,18,35,9,12128,2,7,1,803,20080125,0:00,0.47,,
RD,I,18,35,9,12128,2,7,1,803,20080127,0:00,0.3,,
RD,I,18,35,9,12128,2,7,1,803,20080129,0:00,0.12,,
RD,I,18,35,9,12128,2,7,1,803,20080131,0:00,0.04,,
RD,I,18,35,9,12128,2,7,1,803,20080202,0:00,0.31,,
RD,I,18,35,9,12128,2,7,1,803,20080204,0:00,0.03,,
RD,I,18,35,9,12128,2,7,1,803,20080206,0:00,0.52,,
RD,I,18,35,9,12128,2,7,1,803,20080208,0:00,1.08,,
RD,I,18,35,9,12128,2,7,1,803,20080210,0:00,0.03,,
RD,I,18,35,9,12128,2,7,1,803,20080212,0:00,0.03,,
RD,I,18,35,9,12128,2,7,1,803,20080214,0:00,0.75,,
RD,I,18,35,9,12128,2,7,1,803,20080216,0:00,0.03,,
RD,I,18,35,9,12128,2,7,1,803,20080218,0:00,0.27,,
RD,I,18,35,9,12128,2,7,1,803,20080220,0:00,0.1,,
RD,I,18,35,9,12128,2,7,1,803,20080222,0:00,0.03,,
RD,I,18,35,9,12128,2,7,1,803,20080224,0:00,0.07,,
RD,I,18,35,9,12128,2,7,1,803,20080226,0:00,,AV,
RD,I,18,35,9,12128,2,7,1,803,20080228,0:00,0.19,,
RD,I,18,35,9,12128,2,7,1,803,20080301,0:00,,AG,
RD,I,18,35,9,12128,2,7,1,803,20080303,0:00,0.43,,
RD,I,18,35,9,12128,2,7,1,803,20080305,0:00,0.17,,
RD,I,18,35,9,12128,2,7,1,803,20080307,0:00,0.03,,
RD,I,18,35,9,12128,2,7,1,803,20080309,0:00,0.04,,
RD,I,18,35,9,12128,2,7,1,803,20080311,0:00,3.96,,
RD,I,18,35,9,12128,2,7,1,803,20080313,0:00,0.39,,
RD,I,18,35,9,12128,2,7,1,803,20080315,0:00,0.04,,
RD,I,18,35,9,12128,2,7,1,803,20080317,0:00,0.03,,
RD,I,18,35,9,12128,2,7,1,803,20080319,0:00,0.03,,
RD,I,18,35,9,12128,2,7,1,803,20080321,0:00,0.46,,
RD,I,18,35,9,12128,2,7,1,803,20080323,0:00,0.42,,
RD,I,18,35,9,12128,2,7,1,803,20080325,0:00,3.63,,
RD,I,18,35,9,12128,2,7,1,803,20080327,0:00,0.03,,
RD,I,18,35,9,12128,2,7,1,803,20080329,0:00,0.03,,
RD,I,18,35,9,12128,2,7,1,803,20080331,0:00,0.04,,
RD,I,18,35,9,12128,2,7,1,803,20080402,0:00,0.03,,
RD,I,18,35,9,12128,2,7,1,803,20080404,0:00,0.06,,
RD,I,18,35,9,12128,2,7,1,803,20080406,0:00,0.03,,
RD,I,18,35,9,12128,2,7,1,803,20080408,0:00,,AS,
RD,I,18,35,9,12128,2,7,1,803,20080410,0:00,,AS,
RD,I,18,35,9,12128,2,7,1,803,20080412,0:00,,AS,
RD,I,18,35,9,12128,2,7,1,803,20080414,0:00,,AS,
RD,I,18,35,9,12128,2,7,1,803,20080416,0:00,,AS,
RD,I,18,35,9,12128,2,7,1,803,20080418,0:00,,AS,
RD,I,18,35,9,12128,2,7,1,803,20080420,0:00,,AS,
RD,I,18,35,9,12128,2,7,1,803,20080422,0:00,,AS,
RD,I,18,35,9,12128,2,7,1,803,20080424,0:00,,AS,
RD,I,18,35,9,12128,2,7,1,803,20080426,0:00,0.46,,
RD,I,18,35,9,12128,2,7,1,803,20080428,0:00,1.33,,
RD,I,18,35,9,12128,2,7,1,803,20080430,0:00,0.08,,
RD,I,18,35,9,12128,2,7,1,803,20080502,0:00,0.18,,
RD,I,18,35,9,12128,2,7,1,803,20080504,0:00,0.35,,
RD,I,18,35,9,12128,2,7,1,803,20080506,0:00,1.3,,
RD,I,18,35,9,12128,2,7,1,803,20080508,0:00,0.94,,
RD,I,18,35,9,12128,2,7,1,803,20080510,0:00,0.07,,
RD,I,18,35,9,12128,2,7,1,803,20080512,0:00,0.03,,
RD,I,18,35,9,12128,2,7,1,803,20080514,0:00,3.64,,
RD,I,18,35,9,12128,2,7,1,803,20080516,0:00,0.95,,
RD,I,18,35,9,12128,2,7,1,803,20080518,0:00,0.12,,
RD,I,18,35,9,12128,2,7,1,803,20080520,0:00,0.74,,
RD,I,18,35,9,12128,2,7,1,803,20080522,0:00,0.14,,
RD,I,18,35,9,12128,2,7,1,803,20080524,0:00,0.03,,
RD,I,18,35,9,12128,2,7,1,803,20080526,0:00,3.98,,
RD,I,18,35,9,12128,2,7,1,803,20080528,0:00,0.03,,
RD,I,18,35,9,12128,2,7,1,803,20080530,0:00,1.64,,
RD,I,18,35,9,12128,2,7,1,803,20080601,0:00,0.37,,
RD,I,18,35,9,12128,2,7,1,803,20080603,0:00,2.07,,
RD,I,18,35,9,12128,2,7,1,803,20080605,0:00,5.15,,
RD,I,18,35,9,12128,2,7,1,803,20080607,0:00,2.87,,
RD,I,18,35,9,12128,2,7,1,803,20080609,0:00,3.4,,
RD,I,18,35,9,12128,2,7,1,803,20080611,0:00,0.07,,
RD,I,18,35,9,12128,2,7,1,803,20080613,0:00,0.54,,
RD,I,18,35,9,12128,2,7,1,803,20080615,0:00,0.74,,
RD,I,18,35,9,12128,2,7,1,803,20080617,0:00,0.1,,
RD,I,18,35,9,12128,2,7,1,803,20080619,0:00,0.38,,
RD,I,18,35,9,12128,2,7,1,803,20080621,0:00,,AV,
RD,I,18,35,9,12128,2,7,1,803,20080623,0:00,0.23,,
RD,I,18,35,9,12128,2,7,1,803,20080625,0:00,2.05,,
RD,I,18,35,9,12128,2,7,1,803,20080627,0:00,40.22,,
RD,I,18,35,9,12128,2,7,1,803,20080629,0:00,2.46,,
RD,I,18,35,9,12128,2,7,1,803,20080701,0:00,0.67,,
RD,I,18,35,9,12128,2,7,1,803,20080703,0:00,3.81,,
RD,I,18,35,9,12128,2,7,1,803,20080705,0:00,0.03,,
RD,I,18,35,9,12128,2,7,1,803,20080707,0:00,1.96,,
RD,I,18,35,9,12128,2,7,1,803,20080709,0:00,0.74,,
RD,I,18,35,9,12128,2,7,1,803,20080711,0:00,2.06,,
RD,I,18,35,9,12128,2,7,1,803,20080713,0:00,0.24,,
RD,I,18,35,9,12128,2,7,1,803,20080715,0:00,0.79,,
RD,I,18,35,9,12128,2,7,1,803,20080717,0:00,0.78,,
